"","Gene","Size","Start","End"
"3761","PA14_47090",706,1269740,1270445
"3762","PA14_47100",515,1270446,1270960
"3763","PA14_47110",135,1270961,1271095
"3764","PA14_47120",170,1271096,1271265
"3765","PA14_47130",110,1271266,1271375
"3766","PA14_47140",732,1271376,1272107
"3767","PA14_47150",296,1272108,1272403
"3768","PA14_47160",111,1272404,1272514
"3769","PA14_47180",209,1272515,1272723
"3770","PA14_47190",658,1272724,1273381
"3771","PA14_47210",331,1273382,1273712
"3772","PA14_47230",513,1273713,1274225
"3773","PA14_47240",204,1274226,1274429
"3774","PA14_47250",128,1274430,1274557
"3775","PA14_47260",452,1274558,1275009
"3776","PA14_47270",303,1275010,1275312
"3777","PA14_47280",275,1275313,1275587
"3778","PA14_47300",371,1275588,1275958
"3779","PA14_47310",286,1275959,1276244
"3780","PA14_47320",174,1276245,1276418
"3781","PA14_47330",257,1276419,1276675
"3782","PA14_47340",153,1276676,1276828
"3783","PA14_47350",157,1276829,1276985
"3784","PA14_47360",683,1276986,1277668
"3785","PA14_47370",212,1277669,1277880
"3786","PA14_47380",851,1277881,1278731
"3787","PA14_47390",327,1278732,1279058
"3788","PA14_47400",175,1279059,1279233
"3789","PA14_47410",149,1279234,1279382
"3790","PA14_47420",91,1279383,1279473
"3791","PA14_47430",337,1279474,1279810
"3792","PA14_47440",310,1279811,1280120
"3793","PA14_47450",97,1280121,1280217
"3794","PA14_47460",374,1280218,1280591
"3795","PA14_47490",353,1280592,1280944
"3796","PA14_47500",284,1280945,1281228
"3797","PA14_47510",279,1281229,1281507
"3798","PA14_47520",197,1281508,1281704
"3799","PA14_47530",159,1281705,1281863
"3800","PA14_47540",424,1281864,1282287
"3801","PA14_47550",184,1282288,1282471
"3802","PA14_47560",399,1282472,1282870
"3803","PA14_47580",149,1282871,1283019
"3804","PA14_47600",609,1283020,1283628
"3805","PA14_47610",186,1283629,1283814
"3806","PA14_47640",501,1283815,1284315
"3807","PA14_47650",246,1284316,1284561
"3808","PA14_47660",194,1284562,1284755
"3809","PA14_47670",351,1284756,1285106
"3810","PA14_47680",173,1285107,1285279
"3811","PA14_47690",490,1285280,1285769
"3812","PA14_47720",358,1285770,1286127
"3813","PA14_47730",312,1286128,1286439
"3814","PA14_47750",218,1286440,1286657
"3815","PA14_47760",511,1286658,1287168
"3816","PA14_47790",203,1287169,1287371
"3817","PA14_47800",616,1287372,1287987
"3818","PA14_47810",770,1287988,1288757
"3819","PA14_47820",222,1288758,1288979
"3820","PA14_47840",314,1288980,1289293
"3821","PA14_47850",371,1289294,1289664
"3822","PA14_47860",470,1289665,1290134
"3823","PA14_47870",300,1290135,1290434
"3824","PA14_47880",304,1290435,1290738
"3825","PA14_47890",364,1290739,1291102
"3826","PA14_47900",480,1291103,1291582
"3827","PA14_47910",224,1291583,1291806
"3828","PA14_47920",273,1291807,1292079
"3829","PA14_47930",586,1292080,1292665
"3830","PA14_47940",221,1292666,1292886
"3831","PA14_47950",214,1292887,1293100
"3832","PA14_47960",240,1293101,1293340
"3833","PA14_47970",344,1293341,1293684
"3834","PA14_48000",305,1293685,1293989
"3835","PA14_48010",628,1293990,1294617
"3836","PA14_48020",334,1294618,1294951
"3837","PA14_48030",541,1294952,1295492
"3838","PA14_48040",131,1295493,1295623
"3839","PA14_48060",479,1295624,1296102
"3840","PA14_48090",481,1296103,1296583
"3841","PA14_48100",432,1296584,1297015
"3842","PA14_48115",611,1297016,1297626
"3843","PA14_48140",446,1297627,1298072
"3844","PA14_48150",113,1298073,1298185
"3845","PA14_48160",858,1298186,1299043
"3846","PA14_48170",590,1299044,1299633
"3847","PA14_48190",186,1299634,1299819
"3848","PA14_48200",265,1299820,1300084
"3849","PA14_48210",294,1300085,1300378
"3850","PA14_48230",33,1300379,1300411
"3851","PA14_48240",501,1300412,1300912
"3852","PA14_48280",423,1300913,1301335
"3853","PA14_48300",503,1301336,1301838
"3854","PA14_48310",260,1301839,1302098
"3855","PA14_48320",167,1302099,1302265
"3856","PA14_48330",85,1302266,1302350
"3857","PA14_48340",697,1302351,1303047
"3858","PA14_48350",302,1303048,1303349
"3859","PA14_48380",65,1303350,1303414
"3860","PA14_48390",268,1303415,1303682
"3861","PA14_48400",116,1303683,1303798
"3862","PA14_48410",282,1303799,1304080
"3863","PA14_48420",202,1304081,1304282
"3864","PA14_48440",201,1304283,1304483
"3865","PA14_48450",373,1304484,1304856
"3866","PA14_48460",370,1304857,1305226
"3867","PA14_48470",303,1305227,1305529
"3868","PA14_48490",346,1305530,1305875
"3869","PA14_48500",295,1305876,1306170
"3870","PA14_48510",114,1306171,1306284
"3871","PA14_48520",385,1306285,1306669
"3872","PA14_48530",618,1306670,1307287
"3873","PA14_48540",422,1307288,1307709
"3874","PA14_48550",204,1307710,1307913
"3875","PA14_48560",292,1307914,1308205
"3876","PA14_48570",455,1308206,1308660
"3877","PA14_48590",248,1308661,1308908
"3878","PA14_48600",428,1308909,1309336
"3879","PA14_48610",550,1309337,1309886
"3880","PA14_48620",319,1309887,1310205
"3881","PA14_48630",409,1310206,1310614
"3882","PA14_48640",223,1310615,1310837
"3883","PA14_48650",232,1310838,1311069
"3884","PA14_48660",311,1311070,1311380
"3885","PA14_48680",501,1311381,1311881
"3886","PA14_48700",613,1311882,1312494
"3887","PA14_48710",157,1312495,1312651
"3888","PA14_48730",319,1312652,1312970
"3889","PA14_48740",185,1312971,1313155
"3890","PA14_48750",135,1313156,1313290
"3891","PA14_48760",205,1313291,1313495
"3892","PA14_48770",304,1313496,1313799
"3893","PA14_48780",220,1313800,1314019
"3894","PA14_48790",177,1314020,1314196
"3895","PA14_48800",205,1314197,1314401
"3896","PA14_48810",257,1314402,1314658
"3897","PA14_48830",466,1314659,1315124
"3898","PA14_48840",254,1315125,1315378
"3899","PA14_48850",472,1315379,1315850
"3900","PA14_48860",223,1315851,1316073
"3901","PA14_48870",274,1316074,1316347
"3902","PA14_48880",338,1316348,1316685
"3903","PA14_48890",437,1316686,1317122
"3904","PA14_48900",33,1317123,1317155
"3905","PA14_48910",428,1317156,1317583
"3906","PA14_48920",118,1317584,1317701
"3907","PA14_48930",428,1317702,1318129
"3908","PA14_48940",82,1318130,1318211
"3909","PA14_48950",83,1318212,1318294
"3910","PA14_48960",30,1318295,1318324
"3911","PA14_48970",144,1318325,1318468
"3912","PA14_48980",139,1318469,1318607
"3913","PA14_48990",96,1318608,1318703
"3914","PA14_49000",70,1318704,1318773
"3915","PA14_49010",71,1318774,1318844
"3916","PA14_49020",88,1318845,1318932
"3917","PA14_49030",343,1318933,1319275
"3918","PA14_49040",197,1319276,1319472
"3919","PA14_49050",199,1319473,1319671
"3920","PA14_49060",165,1319672,1319836
"3921","PA14_49070",393,1319837,1320229
"3922","PA14_49080",379,1320230,1320608
"3923","PA14_49090",339,1320609,1320947
"3924","PA14_49100",214,1320948,1321161
"3925","PA14_49110",296,1321162,1321457
"3926","PA14_49130",436,1321458,1321893
"3927","PA14_49150",370,1321894,1322263
"3928","PA14_49160",1120,1322264,1323383
"3929","PA14_49170",487,1323384,1323870
"3930","PA14_49180",225,1323871,1324095
"3931","PA14_49200",200,1324096,1324295
"3932","PA14_49210",55,1324296,1324350
"3933","PA14_49220",199,1324351,1324549
"3934","PA14_49230",109,1324550,1324658
"3935","PA14_49250",942,1324659,1325600
"3936","PA14_49260",178,1325601,1325778
"3937","PA14_49270",198,1325779,1325976
"3938","PA14_49280",407,1325977,1326383
"3939","PA14_49290",244,1326384,1326627
"3940","PA14_49300",685,1326628,1327312
"3941","PA14_49310",106,1327313,1327418
"3942","PA14_49320",223,1327419,1327641
"3943","PA14_49330",268,1327642,1327909
"3944","PA14_49340",242,1327910,1328151
"3945","PA14_49350",299,1328152,1328450
"3946","PA14_49360",869,1328451,1329319
"3947","PA14_49380",383,1329320,1329702
"3948","PA14_49390",271,1329703,1329973
"3949","PA14_49400",127,1329974,1330100
"3950","PA14_49410",69,1330101,1330169
"3951","PA14_49420",452,1330170,1330621
"3952","PA14_49440",236,1330622,1330857
"3953","PA14_49460",963,1330858,1331820
"3954","PA14_49470",415,1331821,1332235
"3955","PA14_49480",595,1332236,1332830
"3956","PA14_49500",184,1332831,1333014
"3957","PA14_49510",153,1333015,1333167
"3958","PA14_49520",791,1333168,1333958
"3959","PA14_49530",122,1333959,1334080
"3960","PA14_49540",259,1334081,1334339
"3961","PA14_49560",643,1334340,1334982
"3962","PA14_49570",496,1334983,1335478
"3963","PA14_49580",393,1335479,1335871
"3964","PA14_49590",300,1335872,1336171
"3965","PA14_49610",486,1336172,1336657
"3966","PA14_49620",217,1336658,1336874
"3967","PA14_49630",238,1336875,1337112
"3968","PA14_49640",300,1337113,1337412
"3969","PA14_49650",278,1337413,1337690
"3970","PA14_49660",282,1337691,1337972
"3971","PA14_49680",334,1337973,1338306
"3972","PA14_49690",375,1338307,1338681
"3973","PA14_49700",243,1338682,1338924
"3974","PA14_49710",291,1338925,1339215
"3975","PA14_49720",137,1339216,1339352
"3976","PA14_49730",116,1339353,1339468
"3977","PA14_49740",229,1339469,1339697
"3978","PA14_49750",441,1339698,1340138
"3979","PA14_49760",325,1340139,1340463
"3980","PA14_49780",135,1340464,1340598
"3981","PA14_49790",303,1340599,1340901
"3982","PA14_49800",329,1340902,1341230
"3983","PA14_49810",195,1341231,1341425
"3984","PA14_49820",250,1341426,1341675
"3985","PA14_49840",498,1341676,1342173
"3986","PA14_49850",106,1342174,1342279
"3987","PA14_49860",51,1342280,1342330
"3988","PA14_49870",179,1342331,1342509
"3989","PA14_49880",190,1342510,1342699
"3990","PA14_49890",435,1342700,1343134
"3991","PA14_49900",168,1343135,1343302
"3992","PA14_49910",227,1343303,1343529
"3993","PA14_49920",124,1343530,1343653
"3994","PA14_49930",279,1343654,1343932
"3995","PA14_49940",774,1343933,1344706
"3996","PA14_49960",111,1344707,1344817
"3997","PA14_49970",590,1344818,1345407
"3998","PA14_49990",63,1345408,1345470
"3999","PA14_50000",73,1345471,1345543
"4000","PA14_50010",382,1345544,1345925
"4001","PA14_50020",207,1345926,1346132
"4002","PA14_50030",236,1346133,1346368
"4003","PA14_50040",259,1346369,1346627
"4004","PA14_50050",412,1346628,1347039
"4005","PA14_50060",398,1347040,1347437
"4006","PA14_50070",237,1347438,1347674
"4007","PA14_50080",147,1347675,1347821
"4008","PA14_50100",451,1347822,1348272
"4009","PA14_50110",268,1348273,1348540
"4010","PA14_50130",338,1348541,1348878
"4011","PA14_50140",619,1348879,1349497
"4012","PA14_50160",109,1349498,1349606
"4013","PA14_50180",516,1349607,1350122
"4014","PA14_50200",402,1350123,1350524
"4015","PA14_50220",490,1350525,1351014
"4016","PA14_50240",98,1351015,1351112
"4017","PA14_50250",126,1351113,1351238
"4018","PA14_50270",474,1351239,1351712
"4019","PA14_50280",123,1351713,1351835
"4020","PA14_50290",492,1351836,1352327
"4021","PA14_50300",1819,1352328,1354146
"4022","PA14_50310",220,1354147,1354366
"4023","PA14_50320",200,1354367,1354566
"4024","PA14_50330",253,1354567,1354819
"4025","PA14_50340",446,1354820,1355265
"4026","PA14_50360",683,1355266,1355948
"4027","PA14_50380",400,1355949,1356348
"4028","PA14_50410",369,1356349,1356717
"4029","PA14_50420",231,1356718,1356948
"4030","PA14_50430",261,1356949,1357209
"4031","PA14_50440",249,1357210,1357458
"4032","PA14_50450",462,1357459,1357920
"4033","PA14_50460",237,1357921,1358157
"4034","PA14_50470",146,1358158,1358303
"4035","PA14_50480",135,1358304,1358438
"4036","PA14_50500",120,1358439,1358558
"4037","PA14_50510",105,1358559,1358663
"4038","PA14_50520",373,1358664,1359036
"4039","PA14_50530",344,1359037,1359380
"4040","PA14_50540",417,1359381,1359797
"4041","PA14_50550",256,1359798,1360053
"4042","PA14_50560",233,1360054,1360286
"4043","PA14_50570",764,1360287,1361050
"4044","PA14_50590",693,1361051,1361743
"4045","PA14_50600",306,1361744,1362049
"4046","PA14_50610",244,1362050,1362293
"4047","PA14_50620",157,1362294,1362450
"4048","PA14_50630",221,1362451,1362671
"4049","PA14_50640",83,1362672,1362754
"4050","PA14_50650",173,1362755,1362927
"4051","PA14_50660",417,1362928,1363344
"4052","PA14_50670",301,1363345,1363645
"4053","PA14_50680",115,1363646,1363760
"4054","PA14_50690",85,1363761,1363845
"4055","PA14_50700",174,1363846,1364019
"4056","PA14_50710",499,1364020,1364518
"4057","PA14_50720",112,1364519,1364630
"4058","PA14_50730",933,1364631,1365563
"4059","PA14_50740",154,1365564,1365717
"4060","PA14_50750",80,1365718,1365797
"4061","PA14_50760",381,1365798,1366178
"4062","PA14_50770",452,1366179,1366630
"4063","PA14_50790",370,1366631,1367000
"4064","PA14_50800",228,1367001,1367228
"4065","PA14_50810",293,1367229,1367521
"4066","PA14_50820",392,1367522,1367913
"4067","PA14_50830",757,1367914,1368670
"4068","PA14_50840",714,1368671,1369384
"4069","PA14_50850",154,1369385,1369538
"4070","PA14_50860",269,1369539,1369807
"4071","PA14_50870",99,1369808,1369906
"4072","PA14_50880",210,1369907,1370116
"4073","PA14_50890",165,1370117,1370281
"4074","PA14_50900",157,1370282,1370438
"4075","PA14_50910",105,1370439,1370543
"4076","PA14_50920",206,1370544,1370749
"4077","PA14_50930",186,1370750,1370935
"4078","PA14_50940",164,1370936,1371099
"4079","PA14_50950",68,1371100,1371167
"4080","PA14_50970",213,1371168,1371380
"4081","PA14_50980",847,1371381,1372227
"4082","PA14_51000",453,1372228,1372680
"4083","PA14_51010",251,1372681,1372931
"4084","PA14_51020",95,1372932,1373026
"4085","PA14_51040",428,1373027,1373454
"4086","PA14_51050",548,1373455,1374002
"4087","PA14_51060",158,1374003,1374160
"4088","PA14_51070",416,1374161,1374576
"4089","PA14_51080",328,1374577,1374904
"4090","PA14_51090",305,1374905,1375209
"4091","PA14_51100",381,1375210,1375590
"4092","PA14_51110",258,1375591,1375848
"4093","PA14_51120",370,1375849,1376218
"4094","PA14_51150",504,1376219,1376722
"4095","PA14_51160",288,1376723,1377010
"4096","PA14_51170",727,1377011,1377737
"4097","PA14_51190",383,1377738,1378120
"4098","PA14_51200",128,1378121,1378248
"4099","PA14_51205",266,1378249,1378514
"4100","PA14_51220",330,1378515,1378844
"4101","PA14_51240",236,1378845,1379080
"4102","PA14_51250",252,1379081,1379332
"4103","PA14_51260",408,1379333,1379740
"4104","PA14_51270",292,1379741,1380032
"4105","PA14_51280",185,1380033,1380217
"4106","PA14_51290",157,1380218,1380374
"4107","PA14_51300",357,1380375,1380731
"4108","PA14_51310",83,1380732,1380814
"4109","PA14_51320",477,1380815,1381291
"4110","PA14_51330",370,1381292,1381661
"4111","PA14_51340",381,1381662,1382042
"4112","PA14_51350",200,1382043,1382242
"4113","PA14_51360",530,1382243,1382772
"4114","PA14_51380",301,1382773,1383073
"4115","PA14_51390",337,1383074,1383410
"4116","PA14_51410",348,1383411,1383758
"4117","PA14_51420",283,1383759,1384041
"4118","PA14_51430",517,1384042,1384558
"4119","PA14_51440",173,1384559,1384731
"4120","PA14_51450",896,1384732,1385627
"4121","PA14_51460",237,1385628,1385864
"4122","PA14_51470",205,1385865,1386069
"4123","PA14_51480",125,1386070,1386194
"4124","PA14_51490",212,1386195,1386406
"4125","PA14_51500",186,1386407,1386592
"4126","PA14_51510",134,1386593,1386726
"4127","PA14_51520",137,1386727,1386863
"4128","PA14_51530",687,1386864,1387550
"4129","PA14_51540",189,1387551,1387739
"4130","PA14_51550",366,1387740,1388105
"4131","PA14_51560",149,1388106,1388254
"4132","PA14_51570",72,1388255,1388326
"4133","PA14_51580",67,1388327,1388393
"4134","PA14_51590",106,1388394,1388499
"4135","PA14_51600",207,1388500,1388706
"4136","PA14_51610",94,1388707,1388800
"4137","PA14_51620",102,1388801,1388902
"4138","PA14_51630",320,1388903,1389222
"4139","PA14_51640",125,1389223,1389347
"4140","PA14_51650",430,1389348,1389777
"4141","PA14_51670",224,1389778,1390001
"4142","PA14_51680",264,1390002,1390265
"4143","PA14_51690",303,1390266,1390568
"4144","PA14_51710",168,1390569,1390736
"4145","PA14_51720",432,1390737,1391168
"4146","PA14_51730",369,1391169,1391537
"4147","PA14_51740",146,1391538,1391683
"4148","PA14_51750",231,1391684,1391914
"4149","PA14_51770",148,1391915,1392062
"4150","PA14_51780",352,1392063,1392414
"4151","PA14_51790",201,1392415,1392615
"4152","PA14_51800",174,1392616,1392789
"4153","PA14_51810",248,1392790,1393037
"4154","PA14_51820",591,1393038,1393628
"4155","PA14_51830",156,1393629,1393784
"4156","PA14_51840",204,1393785,1393988
"4157","PA14_51850",69,1393989,1394057
"4158","PA14_51860",209,1394058,1394266
"4159","PA14_51880",472,1394267,1394738
"4160","PA14_51890",135,1394739,1394873
"4161","PA14_51900",571,1394874,1395444
"4162","PA14_51910",367,1395445,1395811
"4163","PA14_51920",91,1395812,1395902
"4164","PA14_51930",154,1395903,1396056
"4165","PA14_51940",127,1396057,1396183
"4166","PA14_51950",64,1396184,1396247
"4167","PA14_51960",411,1396248,1396658
"4168","PA14_51980",117,1396659,1396775
"4169","PA14_51990",198,1396776,1396973
"4170","PA14_52000",139,1396974,1397112
"4171","PA14_52010",234,1397113,1397346
"4172","PA14_52020",345,1397347,1397691
"4173","PA14_52040",353,1397692,1398044
"4174","PA14_52050",222,1398045,1398266
"4175","PA14_52060",238,1398267,1398504
"4176","PA14_52070",186,1398505,1398690
"4177","PA14_52080",77,1398691,1398767
"4178","PA14_52090",84,1398768,1398851
"4179","PA14_52110",108,1398852,1398959
"4180","PA14_52120",63,1398960,1399022
"4181","PA14_52130",442,1399023,1399464
"4182","PA14_52140",179,1399465,1399643
"4183","PA14_52150",312,1399644,1399955
"4184","PA14_52160",276,1399956,1400231
"4185","PA14_52180",763,1400232,1400994
"4186","PA14_52190",467,1400995,1401461
"4187","PA14_52210",299,1401462,1401760
"4188","PA14_52230",742,1401761,1402502
"4189","PA14_52240",445,1402503,1402947
"4190","PA14_52250",257,1402948,1403204
"4191","PA14_52260",925,1403205,1404129
"4192","PA14_52270",329,1404130,1404458
"4193","PA14_52280",163,1404459,1404621
"4194","PA14_52290",135,1404622,1404756
"4195","PA14_52300",642,1404757,1405398
"4196","PA14_52310",349,1405399,1405747
"4197","PA14_52330",104,1405748,1405851
"4198","PA14_52340",119,1405852,1405970
"4199","PA14_52350",909,1405971,1406879
"4200","PA14_52370",427,1406880,1407306
"4201","PA14_52380",182,1407307,1407488
"4202","PA14_52400",634,1407489,1408122
"4203","PA14_52420",440,1408123,1408562
"4204","PA14_52430",153,1408563,1408715
"4205","PA14_52440",130,1408716,1408845
"4206","PA14_52460",482,1408846,1409327
"4207","PA14_52465",177,1409328,1409504
"4208","PA14_52480",161,1409505,1409665
"4209","PA14_52490",168,1409666,1409833
"4210","PA14_52500",91,1409834,1409924
"4211","PA14_52510",137,1409925,1410061
"4212","PA14_52520",176,1410062,1410237
"4213","PA14_52530",237,1410238,1410474
"4214","PA14_52570",61,1410475,1410535
"4215","PA14_52580",426,1410536,1410961
"4216","PA14_52600",932,1410962,1411893
"4217","PA14_52610",334,1411894,1412227
"4218","PA14_52630",332,1412228,1412559
"4219","PA14_52640",96,1412560,1412655
"4220","PA14_52660",448,1412656,1413103
"4221","PA14_52670",488,1413104,1413591
"4222","PA14_52690",346,1413592,1413937
